date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Gas Fees,forecasted_Total Transferred,forecasted_Net Transferred,forecasted_TVL-uniswap_v1_protocol,forecasted_TVL_opchain-uniswap_v1_protocol
2024-10-05 00:00:00,75.23703745499726,94.3082323191296,46.05682108082337,0.000261113066603711,0.0,1664500223.219462,5715166.720866463,7867336.686316894
2024-10-06 00:00:00,123.61778174342679,32.62192986752376,48.41858925644112,0.00028308445976780815,0.0,1896930570.1535602,5681162.633478442,7674742.983407222
2024-10-07 00:00:00,92.96074848068089,95.46115445608062,38.84013527273043,0.0002214955834931998,0.0,1531352799.5151906,5801683.423046066,8521360.022249993
2024-10-08 00:00:00,154.00245420305728,88.38396822683475,80.16611652321028,0.00015429439996208724,0.0,1653641740.727461,6159092.975803118,7594385.730741497
2024-10-09 00:00:00,70.74632318121088,71.24546657147546,71.7123286405374,0.00021956495227552414,0.0,1415048204.993721,5219910.492772529,8253410.6104367
2024-10-10 00:00:00,78.89670896833134,47.44464213017425,64.26599331229285,0.00023222127022397616,0.0,1874354547.86881,5388420.81590871,8218894.855199668
2024-10-11 00:00:00,94.03964585121336,70.44491901147042,23.200732957378364,0.00023374245019961573,0.0,716125229.6938858,5716466.268360791,7394430.371686067
2024-10-12 00:00:00,100.68052094526276,71.26217460970986,60.074222952282014,0.00021149278632887425,0.0,1043877358.1319693,5749189.613278814,7669413.828217757
2024-10-13 00:00:00,121.9647341202523,92.51031485567171,94.88413403659828,0.0003138644820355263,0.0,2353781878.05715,5530085.03543089,7651648.611188453
2024-10-14 00:00:00,73.79257433973153,70.55826351965499,96.4355443652912,0.0003124330250048572,0.0,2260300130.5094137,5637946.704379444,7819014.144714541
2024-10-15 00:00:00,144.32236591513643,55.89745846580694,72.77811149044913,0.0001864548700279465,0.0,1224175454.0600145,5548611.062617859,8272173.174847613
2024-10-16 00:00:00,87.54742187214019,57.88326146576263,51.3805059143681,0.00020877960080108561,0.0,1711647906.8100498,5767606.888177441,8343712.898628454
2024-10-17 00:00:00,110.1037706658052,82.88301186073166,44.03754915811657,0.000244292538951906,0.0,1470973936.3914554,5614107.055506507,7923254.703808259
2024-10-18 00:00:00,83.83174085530445,81.30088519450935,30.46016540879382,0.00025221618345838904,0.0,1935483451.9129982,5952278.723189258,8398234.600162802
2024-10-19 00:00:00,116.84734543529001,84.64721307524472,55.63210117216103,0.0002963942203068651,0.0,1894844901.7641215,5528246.967891358,8120033.95315922
2024-10-20 00:00:00,85.45204840829591,144.43168199958558,54.39617697606108,0.0002269891703311392,0.0,985156823.4021728,6010728.844545553,8263292.2202076875
2024-10-21 00:00:00,87.40601275427656,90.42246345923361,67.68821791264749,0.0001537527437885712,0.0,2172546553.8525763,5504922.921685928,8748185.4840303
2024-10-22 00:00:00,51.28175365875422,87.69348002866452,111.76845133307017,0.0002448995033596567,0.0,1958050808.3640962,5820142.528475136,7956235.086065762
2024-10-23 00:00:00,108.7269284509739,101.98982499695354,83.03006671112938,0.00016842174176193755,0.0,1883506487.5825787,5762398.211871417,8508748.353375383
2024-10-24 00:00:00,77.24079578973524,87.68390103985195,88.1659919891029,0.00024314593262048938,0.0,2730137793.4007707,5393395.733718887,7394098.963797859
2024-10-25 00:00:00,107.0135081373139,87.53164355330323,46.1502177086317,0.0003447727137586949,0.0,1310655642.0556,5751932.329216982,7589514.2448663
2024-10-26 00:00:00,94.11814239677817,105.28182751286745,52.46609063898941,0.00026920028706208866,0.0,2567710730.5011306,5650737.5847279765,7589590.6752297245
2024-10-27 00:00:00,101.4373682476558,55.98019720636206,33.83802343554326,0.00029590205449634284,0.0,1954905991.8511033,5340442.035082598,7898043.96412937
2024-10-28 00:00:00,74.87245487801171,58.77766708214657,62.18802643100526,0.00016222985845015401,0.0,1440300207.187751,5933000.194904665,7326126.165510803
2024-10-29 00:00:00,82.27207326541628,49.13876100893483,49.45101419067902,0.00029206800314605713,0.0,1707203764.8380184,5405293.575927921,7724097.443372779
2024-10-30 00:00:00,78.97004240893013,59.18400265775161,63.606232771005466,0.0002879044403228818,0.0,1104398161.7020402,5280199.345988432,7710268.463598633
2024-10-31 00:00:00,129.46608139028575,82.81621109388901,28.80912952913377,0.00028854214031915525,0.0,1183991536.224121,5306579.555415547,7956806.1121038655
2024-11-01 00:00:00,94.41361999476061,87.85402402050654,62.33634631173351,0.0003236041397516176,0.0,1655626880.8532033,5531290.250776905,7887792.912684184
2024-11-02 00:00:00,104.96217420796053,72.91723940414785,68.474963161504,0.0002570794285252015,0.0,2015864654.1696012,5434492.411075774,7716568.990761352
2024-11-03 00:00:00,91.96413573828276,62.211961893621954,50.125908735147604,0.00016140645586618628,0.0,3373009095.1877646,4994698.976257022,7529125.813221745
2024-11-04 00:00:00,110.62672892452409,84.99295113785583,55.76269331858455,0.00023283867759136748,0.0,1568817562.628224,5094989.821480674,8032629.547206669
2024-11-05 00:00:00,137.1863829559217,91.55684938132818,30.6741237695257,0.00017513226954774157,0.0,1426992621.9973145,5469158.411577833,7843837.418241466
2024-11-06 00:00:00,108.32967709967967,76.67912460091146,34.21575463171044,0.00031673181714511595,0.0,1751298067.94995,5032874.918765662,6791650.738745632
2024-11-07 00:00:00,114.28559099670672,77.95196185877433,23.433848553654546,0.00014619911838310861,0.0,1759075567.6814327,5638467.042039208,7788325.101848116
2024-11-08 00:00:00,113.12847957445474,71.05688367744467,104.9999182100967,0.0002778952571684371,0.0,2544370161.048555,5332801.3758849185,8069570.305035837
2024-11-09 00:00:00,77.34015012266283,73.09324785888188,45.806695576697116,0.0002895911783977718,0.0,3126309822.8669925,5123379.972808591,8018722.293788382
2024-11-10 00:00:00,88.9944877144014,86.71571380533696,60.09464234592656,0.0002942257460972231,0.0,1830222755.7942088,4993330.0141442465,8706279.986227797
2024-11-11 00:00:00,102.56655248418527,67.6066630389652,62.06342329457995,0.0002223338851684829,0.0,1335414825.2425241,5438943.943504021,8308411.933947299
2024-11-12 00:00:00,121.8369033038243,92.43723797883082,27.278239897435824,0.00010589845441945337,0.0,1110398754.5468612,5059118.022572959,8955702.137887064
2024-11-13 00:00:00,106.55104897131825,53.720901301072864,49.99461134415224,0.00021179698543403644,0.0,1349853052.76348,5286534.497905833,8419177.870886063
2024-11-14 00:00:00,119.37559876056913,85.45870303962465,69.28529405827273,0.0001441081909294422,0.0,1583266858.8870738,4826927.731725665,8551234.55513141
2024-11-15 00:00:00,153.21434907290364,54.33432937269248,52.369705918851274,0.00010851253136255416,0.0,1740277206.2371633,5410399.230519921,7748119.647573578
2024-11-16 00:00:00,116.16516442415981,61.8193086122733,62.276896850823555,0.00022900233254062355,0.0,1627707888.8645747,4999190.675957018,7956367.825666702
2024-11-17 00:00:00,213.8981029731205,76.32195091328352,39.225011808352875,0.00026874518724552147,0.0,1575679240.0889163,4865260.553183803,7650965.555552009
2024-11-18 00:00:00,146.89125010889293,91.50513297281678,53.69576746884313,0.00015343175878626227,0.0,1195234567.7301877,5014594.597782352,7733616.472630025
2024-11-19 00:00:00,49.82031428073089,82.95119407482473,78.68702883023055,0.00021705741534537953,0.0,1619316117.1709805,5302413.780557242,9167000.802902441
2024-11-20 00:00:00,99.36462916855042,90.22787831051691,62.71252292676327,0.00018839488210627543,0.0,1610573093.018189,4990144.138963467,8166462.62807895
2024-11-21 00:00:00,89.51691972411786,117.55346221859843,89.38796879800998,0.0003056134190802312,0.0,851924778.7255979,4926439.885075135,9097701.194069114
2024-11-22 00:00:00,110.25489766400602,78.0735199263928,26.79592874864133,0.0002317625834169135,0.0,1552065424.5690472,5079661.261954876,8718501.619412592
2024-11-23 00:00:00,108.69522456127808,80.53701939528764,54.269508950159675,0.00027791908965840283,0.0,1177307003.5228481,5151399.965896284,9128872.175490916
2024-11-24 00:00:00,142.26433398353004,96.6503932568862,56.635430772639715,0.000202349405311847,0.0,1569549562.736046,5064543.0224828245,8778063.1111484
2024-11-25 00:00:00,97.85379313054338,59.972297263020785,61.019013656028655,0.00013780543360863884,0.0,1575981699.3449752,5037106.143036288,8997830.702559205
2024-11-26 00:00:00,70.63109546583463,42.17877412131571,66.1977786256317,0.00028319063732504414,0.0,1271520865.001049,5010478.503090369,9492015.460287238
2024-11-27 00:00:00,79.2097036832447,51.254492415375466,65.24626420470412,8.682424327372771e-05,0.0,1357864473.8645492,4563997.622342672,8724669.331510203
2024-11-28 00:00:00,86.57433911243999,52.537601585922836,65.66498095615796,0.00016823259684276134,0.0,1973322623.7879057,5285289.029253483,8702949.359877173
2024-11-29 00:00:00,95.96514237394287,66.69372889557307,91.21441823114965,0.0002637831294977855,0.0,1619745227.5334835,5072299.351948125,10730013.98530675
2024-11-30 00:00:00,58.285320918971024,72.58182759285386,54.77276169905189,0.00017885356504992222,0.0,1173394502.6223154,4885773.710327002,9327723.254403219
2024-12-01 00:00:00,135.30382709185557,46.327092506129794,79.8894699252888,0.00024918577334970195,0.0,768457470.1555191,4717259.714918289,10529263.556227805
2024-12-02 00:00:00,95.23685069151988,40.44734108334742,76.48596279234772,0.0002898194427319511,0.0,1561732681.7456906,4814334.616070876,10919472.477992121
2024-12-03 00:00:00,76.09151643843488,72.98862430184661,37.281739608962944,0.0002065115519184423,0.0,2240483366.823093,4821306.981605709,9750360.620118236
2024-12-04 00:00:00,92.90112547309664,59.80341350319253,65.6905742066166,0.0002470352358084099,0.0,1951730695.5213845,4606845.090991654,10006552.13756181
2024-12-05 00:00:00,92.1624623146045,58.75735229028911,90.87080019993375,0.0002200671132260299,0.0,1457213405.7055776,4386018.1477322355,10406531.784234889
2024-12-06 00:00:00,53.53996034815693,65.2163546583894,62.85770923250526,0.00026007052482932735,0.0,1724241045.5517573,4933551.381609746,9886161.646031685
2024-12-07 00:00:00,130.4475879874275,53.37728263838036,50.729163531236864,0.00011094184541311397,0.0,1802713915.434978,4661877.425371101,10268808.69327415
2024-12-08 00:00:00,154.80829474763436,73.48208836857785,60.31891670929059,0.00012534774899603145,0.0,2097892174.243457,4596016.650865189,10095338.855665369
2024-12-09 00:00:00,117.6987304479133,66.6201193145606,69.97313090862322,0.00020165465010268138,0.0,1170979178.693594,4798212.488322378,9749956.852193646
2024-12-10 00:00:00,105.44793866757476,90.2467577905899,46.314525012828256,0.00010664794375242832,0.0,1205357625.751372,4302596.791323869,9072178.873974351
2024-12-11 00:00:00,102.05081418314663,68.5992537305306,67.91372775454516,0.00014526953145312845,0.0,1891397370.5293806,4380194.042936952,9186722.725358339
2024-12-12 00:00:00,155.43440786801585,78.20149313909698,66.81534952678295,0.00028368668476522343,0.0,1309973729.7829528,4335741.007837391,9926022.71514391
2024-12-13 00:00:00,98.90752686679772,44.10701959762575,56.46684738646657,0.00018894475039402234,0.0,1751191953.0219283,4412179.517693371,10173939.77791663
2024-12-14 00:00:00,96.3291725600093,82.902734438452,65.4200856460813,0.0003151102146691042,0.0,2610115043.851338,4512137.987868839,10077976.657820016
2024-12-15 00:00:00,77.74033755883785,69.25412232869618,35.23460300195292,0.00021574060087561122,0.0,1282490537.5551376,4188901.620809344,9770256.995926864
2024-12-16 00:00:00,94.51653367068027,66.75020382038733,38.50021621848171,0.00015322337367697678,0.0,1212842671.293172,4239855.003377113,9953061.571066927
2024-12-17 00:00:00,76.89181954689847,48.6320513987939,65.42061812725994,0.00018521279783939492,0.0,1634659050.3842316,4181807.5054624258,9430535.652400661
2024-12-18 00:00:00,88.6815770298123,73.35788972688151,70.94525750460606,0.00031593893569799476,0.0,3430169448.6565423,4087158.3877262287,9875545.25309579
2024-12-19 00:00:00,105.55226833187335,53.93405242486661,71.41196164705012,8.948560637857473e-05,0.0,2686059521.179509,4474447.823081161,8915315.5796089
2024-12-20 00:00:00,106.09913467648576,111.55205218649853,72.27728963067445,0.0001586710213854283,0.0,2759365764.5516186,4476663.415090799,9279357.746170847
2024-12-21 00:00:00,91.5025833870529,69.23527180846496,61.95500900637341,0.00020607013333980508,0.0,1493262836.7779472,3991738.1682976834,8522133.208510887
2024-12-22 00:00:00,83.77380096752759,80.8837530228802,57.64254551542759,0.000328721369655731,0.0,2085450517.6674883,4030044.644533396,9364984.726449681
2024-12-23 00:00:00,89.1795942747937,78.20983430202662,81.1971867628809,0.0001484402619790691,0.0,1881200321.7788641,4529378.006458787,8733830.261279767
2024-12-24 00:00:00,165.2503253478495,88.51314989625602,88.39238780813396,0.00018214561590812687,0.0,2030375665.747399,3800115.4475437044,9476514.004738297
2024-12-25 00:00:00,166.50004268892815,78.74870313779176,62.02536427063215,0.00026496339074760414,0.0,2590973610.449797,4544226.518313052,8976597.800997809
2024-12-26 00:00:00,179.29051803872414,69.03723619352725,88.09973214594929,0.00027618064652979905,0.0,3676189774.268075,4149592.0830665748,8613659.852835346
2024-12-27 00:00:00,124.03320338408415,89.75331202669517,42.215536661345844,0.00015723055396814746,0.0,2159422242.725915,4312749.959747318,8748463.795267645
2024-12-28 00:00:00,156.5401740440938,76.58835907993814,53.615154850854815,0.00017144540493349867,0.0,3486841537.4499226,4311126.851371313,8527833.724173313
2024-12-29 00:00:00,118.85451829799509,63.34813066524259,63.3529669043437,0.00017287642610006978,0.0,3847414791.0495973,4198756.202776456,9044138.144275982
2024-12-30 00:00:00,146.28960293868738,80.59305472923249,114.5227472072837,0.00013894637082697918,0.0,2367017605.9775257,3843012.409615067,8434574.069963017
2024-12-31 00:00:00,38.91589978714103,60.06049179587233,44.55437761447447,0.00021855632396976815,0.0,1753503033.4442563,3930800.4514034,8896743.450661523
2025-01-01 00:00:00,156.04766411683866,76.3910406254639,75.832875592695,0.00024801126144146014,0.0,2913149933.161412,4469791.072066174,8156555.742381599
2025-01-02 00:00:00,73.44261825213474,88.52641499337834,58.98531560188294,0.00018249250153827508,0.0,1831906199.3328779,3673806.7632150683,7849074.81273452
2025-01-03 00:00:00,99.8012072042175,86.8603360082361,54.80882927291577,0.00021122387435291683,0.0,1104195675.1229625,4008604.390316674,9194403.037270213
2025-01-04 00:00:00,100.07402501710406,51.08378049969383,50.15037733892021,0.00025041180694820376,0.0,1024028644.1345714,4137190.0635259235,8928898.417852543
2025-01-05 00:00:00,169.54148786223138,69.51750653166835,53.280393990915,0.000208612203404169,0.0,1202690152.878657,4264018.156877568,9665586.338020898
2025-01-06 00:00:00,115.0122922457322,46.92106923238427,66.23860980584428,0.0001647741555443829,0.0,1271016767.795608,3964652.4511923855,8076257.757932944
2025-01-07 00:00:00,149.91722330990396,67.8321093042236,67.0521251522345,0.00020428249791168705,0.0,1295962624.959778,3928527.571241305,8683911.208271429
2025-01-08 00:00:00,86.14680014468006,37.88778025622567,36.92438692797879,0.00020409580537100565,0.0,2410690419.520858,4242767.251399336,8953078.70016201
2025-01-09 00:00:00,127.37060934687102,68.83965503434057,41.791868470153986,0.00016470417255116138,0.0,1687871753.708573,4030498.03007505,8239900.391321385
2025-01-10 00:00:00,107.48153213565247,45.59434548375358,63.004017741565484,0.00015114453695975422,0.0,1748689082.8423147,3779308.15395445,8410593.159615545
2025-01-11 00:00:00,129.249504256054,67.85284441918829,36.37771200607333,0.00018979519354832416,0.0,2473206635.099788,4141826.474290953,8720447.313978996
2025-01-12 00:00:00,61.92895650503534,30.055680173359516,42.97943141625177,0.00023417991057661492,0.0,2048191175.839099,3618033.29225152,8531241.857399868
2025-01-13 00:00:00,94.22786835298483,56.32729926605221,23.51012742775886,0.00022266958919079594,0.0,2259283001.353227,4367782.558027308,8063304.927851929
2025-01-14 00:00:00,128.67100002411254,45.18561730534632,37.860771937732764,0.00018208693858216333,0.0,1679139849.1940687,3827968.199138497,7648342.733150583
2025-01-15 00:00:00,173.80531578538393,40.71232571956231,32.984224649818415,0.0002747109488826393,0.0,1878093944.8323932,3840187.652719784,8522038.721357062
2025-01-16 00:00:00,137.7930485941382,91.50873819339354,74.08228015784564,0.0002382806170924386,0.0,2122412257.2360923,3852276.116816558,8369944.723138913
2025-01-17 00:00:00,132.92122554580754,50.171813411011776,39.773041483702315,0.00033016954503831423,0.0,2227023077.8180084,4031469.7362139053,8888709.24769625
2025-01-18 00:00:00,90.78752033403912,57.922243507026316,67.37256884209576,0.00026149376308242907,0.0,1442605510.5538468,3874808.318602946,8274067.83650609
2025-01-19 00:00:00,167.7144223664712,50.25769311948406,38.752706656026035,0.0001678532581494761,0.0,1454982663.7866907,3747037.3521190053,8668995.790874125
2025-01-20 00:00:00,138.42509298140533,38.94460866589244,50.17473192612495,0.00025420427234093556,0.0,1016133986.6211042,4028542.5058205947,8079176.840375105
2025-01-21 00:00:00,165.4950740263137,70.97926362911389,30.770129468007408,0.0002239751367492625,0.0,1091924172.894333,3974048.9884499423,7424019.687510606
2025-01-22 00:00:00,95.45586245970775,60.43863005503963,35.83165816750955,0.00020721780071105385,0.0,865176325.4363052,3809665.898286832,8980213.436194774
2025-01-23 00:00:00,89.05410878219124,72.87130627782832,60.12460160052385,0.00036266375974600227,0.0,1611066586.9097362,3702165.288068198,8459315.400522675
2025-01-24 00:00:00,85.8449888551004,81.89464426215088,63.48385079678668,6.127927205073709e-05,0.0,1561444752.3320494,3855836.2512987475,8764865.957463806
2025-01-25 00:00:00,98.66939984263392,84.97441412384424,56.64414083819881,0.00025790790809710916,0.0,1342676650.847172,4192847.1132981563,9225494.19589178
2025-01-26 00:00:00,87.38770985622911,57.01999604516075,63.36935868030339,0.00012031624366935614,0.0,1731554251.3117101,3781243.9568057843,8585920.132551374
2025-01-26 02:51:47,78.94032599248274,41.672325696053285,66.07096843009253,0.0001872795308448863,0.0,1535937292.6177006,4233178.446301434,
2025-01-27 00:00:00,132.86786216809702,88.09334371492068,56.95623168097481,0.00032742638422105067,0.0,1421857208.3883119,,
2025-01-28 00:00:00,153.24838255367862,63.96168808969412,83.02169451925232,0.00026474218723109954,0.0,1929939893.8586366,,
2025-01-29 00:00:00,109.66136630141041,81.68395278643655,33.348679892467224,0.00027396122179277894,0.0,3420838243.591447,,
2025-01-30 00:00:00,117.16548253878221,48.33230933479467,94.05653921407121,0.0002903219454700316,0.0,2673494642.12311,,
2025-01-31 00:00:00,132.23300841962663,97.7583767523408,67.02667708867308,0.00019439077989778133,0.0,1886114119.0335512,,
2025-02-01 00:00:00,102.53362300849348,43.72695401177953,60.5835536464513,0.0002797844777534235,0.0,1667350672.146019,,
2025-02-02 00:00:00,157.5267566367416,49.12633387813925,101.87979608738287,0.00016974892784042244,0.0,2240329852.9684334,,
2025-02-03 00:00:00,166.3635422744367,83.6745187757404,61.13620716639352,8.437887076559456e-05,0.0,1594078554.8101861,,
2025-02-04 00:00:00,97.10631388785583,63.68517144332687,70.35303801219275,0.00014826265950300724,0.0,1459490281.3887486,,
2025-02-05 00:00:00,169.83936993204898,72.42805776953698,58.73766171590565,0.000142842154975085,0.0,1654783657.3581612,,
2025-02-06 00:00:00,120.62898911154147,77.82620461039836,73.93160253251628,0.0003306031496532387,0.0,2456192796.5914497,,
2025-02-07 00:00:00,134.85753760914014,56.85248508711917,66.02350800446463,0.00021332622835385501,0.0,1199846263.2866337,,
2025-02-08 00:00:00,183.3550060035625,50.064128140886154,50.32237827010924,0.0002540198067110029,0.0,2105625647.985983,,
2025-02-09 00:00:00,75.83869224891436,72.70732677277148,74.59734780754872,0.00017869858882171562,0.0,2077764380.3871374,,
2025-02-10 00:00:00,113.8440209799431,55.5682737825496,82.52177820026503,0.0001994901417077175,0.0,1220484534.0394824,,
2025-02-11 00:00:00,173.92734658290513,31.285102877194596,50.68633422651776,0.00024039686542282925,0.0,2309626280.0991955,,
