date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Gas Fees,forecasted_Total Transferred,forecasted_Net Transferred,forecasted_TVL-uniswap_v1_protocol,forecasted_TVL_opchain-uniswap_v1_protocol
2024-09-15 00:00:00,98.5871850594204,127.36715592900659,49.81985770232932,0.00017391646530007273,0.0,2105998048.8920283,7222060.609458418,8076087.782298289
2024-09-16 00:00:00,149.07900462291013,141.70372920069786,42.98469513691294,0.00018427915509290838,0.0,1673630332.829198,7456336.244483405,8422988.4043449
2024-09-17 00:00:00,147.0217367707026,102.92635962864752,52.00434979410333,0.00012847467116042176,0.0,1709314607.0523531,7415085.58055975,7909423.067937117
2024-09-18 00:00:00,149.6441358056694,124.32835972300553,30.999992677283586,0.00017900363054455175,0.0,2215086195.435579,7577424.220476144,7637345.91042322
2024-09-19 00:00:00,92.53562168711098,73.91891049951886,48.11673432171511,0.00023266960768898438,0.0,1603663767.2238219,7189693.554797868,8568790.867004517
2024-09-20 00:00:00,173.45576373016303,42.98965591823659,59.0972231259197,0.00022558741754348237,0.0,1792726277.3715262,7237667.403687437,7820214.025519885
2024-09-21 00:00:00,107.3904697292683,75.89054664183375,60.717749777375126,0.00018562253635284496,0.0,1492969893.4270475,7447681.828995639,8523404.302795662
2024-09-22 00:00:00,73.29280444346888,31.057158040562708,46.21844652784268,0.00020166370040384894,0.0,1393156076.1957107,7770254.535218253,8374417.675687817
2024-09-23 00:00:00,59.04977040394631,51.66786798403821,40.00496291397067,0.0002467839852341505,0.0,1155983170.5107374,7500434.598618452,8166911.300635342
2024-09-24 00:00:00,102.55699513472376,72.17242272595212,36.45951830064315,0.00019815253576618662,0.0,994377028.3380177,6743674.128504657,8708799.871785007
2024-09-25 00:00:00,108.01756877760816,115.72861788635943,58.08697014912934,0.00023226983232190726,0.0,1562827998.9242983,7258029.235938398,8395156.717496986
2024-09-26 00:00:00,112.36244093485284,99.05461845154531,69.19115988569875,0.00022988568124044222,0.0,1609735047.7401676,7506392.912823943,7313139.306845377
2024-09-27 00:00:00,85.10530972131939,160.49710682128585,47.55691966406772,0.000252292288323075,0.0,841113708.3358748,7278881.457636235,8412495.521655392
2024-09-28 00:00:00,118.17939859475071,132.61317890497406,59.42605915061808,0.0003664908404634182,0.0,1510314321.4651117,7155749.378989834,8061684.5079218345
2024-09-29 00:00:00,74.26007252667372,107.80519772811924,33.39056785402864,0.00036462672363727874,0.0,760162417.3126224,7254385.570628374,8306382.066265016
2024-09-30 00:00:00,62.249762628585,118.36756554705258,52.93162313631422,0.00028347261129383684,0.0,784326000.5236171,7626488.284488918,7949708.647834202
2024-10-01 00:00:00,101.44728787395246,122.81678710089466,51.1271693806378,0.00022752446861191205,0.0,1472467293.4603508,7242879.003216648,8069796.583377104
2024-10-02 00:00:00,143.65731791389882,63.11660198988765,42.201301093037216,0.00016263781051607356,0.0,892944533.3207742,7200240.236245557,8643162.979634354
2024-10-03 00:00:00,96.2858971255599,84.19646581887001,49.68307843676091,0.00011574654524147596,0.0,1078509786.276746,7677973.227433686,7657479.34581301
2024-10-04 00:00:00,123.31626061838185,78.39619154046068,43.984426611656836,0.00028984343410433155,0.0,1009625183.8257693,6705134.844889479,7651145.415083032
2024-10-05 00:00:00,60.287983552595534,57.0678607191846,37.25322470480835,0.00019182249596872485,0.0,660405217.0766985,7363089.839131382,7623279.99481979
2024-10-06 00:00:00,144.1227984420343,97.19513706993351,50.21751100511436,0.0002494612885100151,0.0,825201502.7404455,7421017.390193401,7628787.719884208
2024-10-07 00:00:00,118.64816268430862,81.13853332568618,35.83246959173773,0.0002274817305418715,0.0,889360381.7753752,7417164.877377379,8374617.127187203
2024-10-08 00:00:00,131.45358247474852,70.2135802298379,47.945893499809,0.00014339919305290336,0.0,874563635.1492746,7644644.994011572,8327393.166944928
2024-10-09 00:00:00,105.40771306605772,100.30260202299635,66.83774385024621,9.65320091262906e-05,0.0,793209446.6381212,7029770.760520025,8119327.713555262
2024-10-10 00:00:00,98.25456444950048,97.04439473876174,57.61975132092161,0.00018097069598957958,0.0,972179311.7519963,7511249.161047585,7411148.223771404
2024-10-11 00:00:00,48.154082946249616,58.367667670820865,63.107672433355944,0.00024855359721265074,0.0,1499829767.4304378,7489406.6478680195,7188600.836118421
2024-10-12 00:00:00,81.75157015716843,77.29763962979466,44.35574194032317,0.00020496765733144854,0.0,1028491437.5440339,7166380.30015898,8104476.645925918
2024-10-13 00:00:00,98.17185005320518,57.50701879487258,48.32178862815502,0.00014761883253451162,0.0,1053019033.8369015,7215062.473008739,7510775.680395911
2024-10-14 00:00:00,113.40469662218062,68.56967088313515,54.000320278218965,0.00017751799262132495,0.0,780343224.1243924,7625324.545306294,8171009.160277837
2024-10-15 00:00:00,104.74572257930491,81.26014965268871,61.15584923530208,0.0001226814822567515,0.0,1099194095.452092,7024346.692566817,8628740.664681423
2024-10-16 00:00:00,102.95391215338631,61.3516394275791,48.318219054732374,0.00037254558833398185,0.0,1569167295.4625518,7543069.4917808855,8072512.111414104
2024-10-17 00:00:00,146.82960451890654,106.66377229954136,48.38907889391722,0.0002795728438137849,0.0,1393163410.148941,6825576.899208919,8329022.291000301
2024-10-18 00:00:00,120.51232568884612,58.2725677248567,58.76030417466082,0.000314994958853371,0.0,1608209518.1523015,7230335.044657747,8069063.248570697
2024-10-19 00:00:00,140.55117833879174,82.40066506486237,59.76919885983568,0.00024926063984638465,0.0,1307694403.244241,7606348.8941907035,8136784.89188897
2024-10-20 00:00:00,162.72714216109128,83.74246522732977,50.374515634271106,0.0002383372437644216,0.0,2166645390.2435966,7074534.534990805,7648110.950929989
2024-10-21 00:00:00,67.33716431814653,78.19516949624149,64.7219270145753,0.0002833625619788244,0.0,5930069790.163191,6773176.522035111,8129262.490896819
2024-10-22 00:00:00,64.48844715220757,90.246148665267,38.663555446973675,0.000210992152262629,0.0,1397843853.5338442,6562523.177765983,7719136.893503222
2024-10-23 00:00:00,124.33194956010588,15.69755215754821,83.78948381731192,0.0002546179136616405,0.0,2152856059.2406645,7097308.486420734,7841944.402086934
2024-10-24 00:00:00,89.32374736764525,107.43483503866888,64.16035597452581,0.00029012887116604556,0.0,2743154773.9096828,7187352.633332422,8586754.856329601
2024-10-25 00:00:00,112.7918368405076,48.3336933367571,72.42344592081872,0.00011231321093251103,0.0,2370783483.6777687,7279443.587883369,7742212.442482684
2024-10-26 00:00:00,58.183156424342236,53.977473685722266,45.008174036960256,0.00019801377550807665,0.0,1793903924.3900266,6662189.135927169,7650201.9300163835
2024-10-27 00:00:00,82.32663391340334,68.00659834627528,63.91627894555924,0.00012213182560794815,0.0,1850304454.0801437,7090513.010434392,7689380.727476293
2024-10-28 00:00:00,101.8196185255826,68.21842684562846,53.00820106144727,7.070262532102902e-05,0.0,1262148253.0583766,6280441.642406267,7870633.174548589
2024-10-29 00:00:00,100.27743360383229,66.84863910724155,57.131986770807686,9.846108001876239e-05,0.0,2060610554.5809042,6774290.756226729,8021591.401650611
2024-10-30 00:00:00,74.55970475242313,58.970485984173166,57.484677635329824,0.00021321027094215348,0.0,2434523201.5954804,7196467.887913471,7720855.190050765
2024-10-31 00:00:00,121.5051741303771,25.971134400718796,39.16104694808158,0.00016309726784481413,0.0,1315883066.729027,6975916.928450814,7788006.020268701
2024-11-01 00:00:00,102.85356595041786,75.82952341702352,46.48654665852819,0.00025599516697759236,0.0,1258706536.2640533,7414367.064314826,7789466.7117605815
2024-11-02 00:00:00,22.44441740510567,65.57729616829029,68.12411737203965,0.00014784191445481903,0.0,1164756834.6586378,6778588.440786639,7175876.627519556
2024-11-03 00:00:00,112.22986609502992,65.66695235902466,49.63329185492041,0.0002319277944146726,0.0,1383948884.813546,6882973.805416483,8437630.063854484
2024-11-04 00:00:00,103.81720199154763,68.48521497975767,60.00443163625335,0.0002708994647113358,0.0,1484406444.0237036,6767254.836949639,7186121.864911441
2024-11-05 00:00:00,62.36565622534502,44.24894774349637,32.19314832920404,0.0001987826824700186,0.0,1502011902.3607867,6867285.667874481,8025751.287048193
2024-11-06 00:00:00,96.99251257148941,53.056482445466344,45.09524259670521,0.0003498628782243532,0.0,1755422707.7057152,6328463.814922168,7190968.951236072
2024-11-07 00:00:00,89.70298786079277,82.46734185584876,47.367060201191606,0.00023635917502342336,0.0,1537752193.2021618,6259187.4021399915,8234195.401561337
2024-11-08 00:00:00,93.05994191641226,79.0507064028251,70.32367077404908,0.000286906288453368,0.0,2396238311.762042,7141970.55801728,7698168.114124794
2024-11-09 00:00:00,116.13008732602376,74.03613630112207,50.285138255255724,0.00016390559824473337,0.0,2241434066.159739,6747674.133201277,8225598.324297235
2024-11-10 00:00:00,76.68730534600624,77.42685557476517,51.16499238090604,0.000188189706888495,0.0,2153059316.722824,6095145.550279865,8582655.135170763
2024-11-11 00:00:00,116.72852939195637,83.80907334911447,18.356346083054124,0.00024337329908200028,0.0,2400003722.4744344,7185520.223433268,8608093.043382997
2024-11-12 00:00:00,70.30888198346886,83.96976029480814,39.27095535559915,0.0002148633380207933,0.0,1641089362.2090786,6490637.299432683,8328902.793552249
2024-11-13 00:00:00,84.6942507539296,110.8613345709837,54.006149754037146,0.00017773545661192432,0.0,1534391104.1284196,6915041.763821922,9741661.038134104
2024-11-14 00:00:00,90.28775770895365,68.33754988354778,36.34852382437455,0.00038675601428272673,0.0,1213266871.0007951,6445246.3484055,7931189.908516927
2024-11-15 00:00:00,69.58338063079968,62.956021534848276,56.12220798152452,0.00021612592139553532,0.0,2739222323.655315,6364980.511264679,8782042.198856743
2024-11-16 00:00:00,77.77993594744613,57.67550946828407,46.743735667451745,4.798330466485237e-05,0.0,2172167913.8568883,6652007.225932849,8709019.508873723
2024-11-17 00:00:00,67.05750681760519,62.640392055607045,40.29071210724755,0.0002356337334367617,0.0,1342238330.440547,6557198.31042033,8538830.378811417
2024-11-18 00:00:00,56.49808621179802,58.311358727903674,25.93791902129583,0.0002995720518400167,0.0,946963088.8490249,6391171.947090285,8680765.579632416
2024-11-19 00:00:00,91.10934865182207,45.06049171379117,40.922484147305845,0.00020121860918568686,0.0,1925081371.5500631,6122032.078234283,8811688.067822624
2024-11-20 00:00:00,63.35579958721306,93.2347676487445,55.69011059101915,0.00022531479667022017,0.0,1881760439.2653465,6529233.396103888,8483103.823211346
2024-11-21 00:00:00,77.95460787861353,57.35588935206937,40.316459548705225,0.00020728481018739392,0.0,1285207780.4375494,6689723.986161591,8943078.045045407
2024-11-22 00:00:00,91.88708923934769,43.00544055400214,22.599123994060797,0.00028758807685549254,0.0,2228338241.3160906,6530912.71769683,9861910.100786764
2024-11-23 00:00:00,77.92757011054843,47.37138341144702,42.82839468250584,0.0002867706425321576,0.0,1253048420.7593565,6163601.464370597,8108498.20292406
2024-11-24 00:00:00,77.16736542194148,54.235987853757265,32.35816853367543,0.00018018804497965739,0.0,2826381669.503715,6290972.472103217,9317483.298598973
2024-11-25 00:00:00,89.824950223173,78.55409812565456,29.055065518138626,9.903440857211322e-05,0.0,1477264421.3875475,6761615.215644999,9236167.471087836
2024-11-26 00:00:00,60.54032350201281,81.22799446589715,53.40748634579947,0.00016773622537127295,0.0,1996560932.820628,6211278.616908545,9611952.077395624
2024-11-27 00:00:00,90.62785220455208,60.32670200994739,49.92833296977146,0.00015815077217719572,0.0,1619011259.44865,6149359.587181868,9543808.29784401
2024-11-28 00:00:00,103.8660754823953,58.061290901854974,40.843082843276,0.0001607987006946655,0.0,1640160036.0554602,7061113.438764543,9142434.675254785
2024-11-29 00:00:00,105.80234881818632,78.99742889378537,32.48763866984008,0.0002227482076122613,0.0,1365451852.8047664,6250160.4041156,9278785.824770521
2024-11-30 00:00:00,79.67959358232235,77.8697669354621,39.146424425561264,0.000157979474292804,0.0,1173748713.1030192,6418705.552836174,9698268.024066627
2024-12-01 00:00:00,114.10827452957517,80.65660731427897,53.26146279011166,0.00016594020551265548,0.0,1187038292.6766198,6851929.251379386,9623851.926892336
2024-12-02 00:00:00,123.87763468053514,45.70029425029867,39.685945137451625,0.00031860670336693645,0.0,1778971474.5658758,6284802.9235137915,9969978.044788089
2024-12-03 00:00:00,125.07728021333716,66.72566270160546,42.87343980272434,0.000154777740283816,0.0,1700363733.9538875,5864985.091569365,10326306.4006739
2024-12-04 00:00:00,110.31241810055363,65.80393509755315,44.4727883969618,0.0003768117242803943,0.0,1251947381.289899,6242008.626588159,10094773.930434944
2024-12-05 00:00:00,107.70366135753392,52.53859306694404,46.31413946798172,0.00019321365368994172,0.0,2077811364.6130521,6321682.404014021,9863642.796359105
2024-12-06 00:00:00,113.43423347029265,69.44165406758512,41.9581458654221,0.0001842684816435959,0.0,1945785861.1359222,6306426.518939998,10527421.805415727
2024-12-07 00:00:00,109.70531261614127,28.943142100419905,39.760379148110964,0.00021938536074672796,0.0,2291689050.636755,5609697.47036756,10232374.656995343
2024-12-08 00:00:00,95.19883727595973,18.927511816402937,54.97983560271987,0.00020067721892164884,0.0,2497169719.4605126,6325177.54597259,9105864.976913882
2024-12-09 00:00:00,121.18662043346038,64.506651787732,50.453252970051786,0.0001707119477278058,0.0,2607928631.35111,6509804.487951383,10305703.307018414
2024-12-10 00:00:00,68.16915875170372,68.92171710248297,61.64400668566282,0.0002023593707238067,0.0,1937748655.788257,5983703.197837443,9627690.773525622
2024-12-11 00:00:00,124.61723456766067,57.874611251615256,35.4245331029165,0.00022819378155566086,0.0,1665785198.3877857,6109288.302104121,9567934.319932848
2024-12-12 00:00:00,114.68831214033791,51.895917366451926,41.22492198349648,0.0001525991179532495,0.0,1623306226.5697227,5636453.696266663,8661075.25326913
2024-12-13 00:00:00,65.41537891230988,59.69409612281552,62.36753202854876,0.00014417247217257147,0.0,1696132974.0169883,5953773.868664424,10221205.858589342
2024-12-14 00:00:00,96.53375638009966,53.19630389457695,25.759463644008136,0.00019426713340977466,0.0,2362804084.265469,5826018.156235662,9286004.84543071
2024-12-15 00:00:00,90.21508054778826,52.79797807655353,28.740780046636907,0.00027482020717762515,0.0,2435314644.369814,5788649.554466408,9436403.871106643
2024-12-16 00:00:00,67.14531232334981,79.1284464695751,55.2928505043243,0.0002554111192006464,0.0,2580414342.0136666,6101346.89763485,10297342.00569867
2024-12-17 00:00:00,88.66709689136633,46.30806036479312,49.93688198709949,0.00024424367558149797,0.0,2481277069.764115,5695697.399126456,9279641.47344401
2024-12-18 00:00:00,47.03651603542637,55.625862135646166,68.77427351672682,0.00020541795629608318,0.0,2599981493.9912543,5061110.670118873,9883029.936062733
2024-12-19 00:00:00,82.0331556791117,63.00407672653436,49.34753177937896,0.00016272168129807026,0.0,2331889451.7327876,6165633.296373885,9188503.750294972
2024-12-20 00:00:00,80.73494065975368,84.4576787964366,51.3903313795517,0.000208252110433697,0.0,1536509247.453364,6110845.623927111,8382663.423062279
2024-12-21 00:00:00,53.8154435116014,49.161060057194256,43.13642238983831,0.00017011427670124508,0.0,1202481451.9272225,5511778.6428391,9154935.145407999
2024-12-22 00:00:00,84.45365566548118,75.14408450415888,57.72275224332718,0.00015648267730479262,0.0,1564423978.760331,5838263.374519823,8285857.934959676
2024-12-23 00:00:00,94.46799940731302,41.364727342493914,30.268891058925394,0.00021576039304077767,0.0,1115146244.2369778,5849538.741223889,7970869.514514868
2024-12-24 00:00:00,82.31501922375242,51.57204941848956,30.9476537996516,0.00021054236078066606,0.0,2490854665.1291666,5801806.498680066,8510549.73453865
2024-12-25 00:00:00,129.11204510555348,77.99195714493726,25.855878706473245,0.00012269327643011382,0.0,1553973827.7418413,5729257.395008407,8219167.609881007
2024-12-26 00:00:00,132.1246305775869,72.52455703226804,30.517064381111524,0.00021367211431026181,0.0,1467908887.8258574,5639692.861774892,8969740.322542986
2024-12-27 00:00:00,55.02826253638679,49.554916216483036,35.324203457160756,0.00010577866373604688,0.0,2459005254.718357,5658742.465660812,8928957.87160031
2024-12-28 00:00:00,72.65289476385124,60.88366551273977,36.896942895368625,0.00015444068162461642,0.0,1128862902.2668638,5157407.410703709,8835036.579775577
2024-12-29 00:00:00,54.75310875961389,56.30489519405547,37.7550296928292,0.00014936923493342764,0.0,1613107175.168438,5721926.613424566,8189021.583595115
2024-12-30 00:00:00,74.51979552336077,61.34679233971753,24.823619224303016,0.00020643456785101173,0.0,1082644682.5355463,5668096.289017011,8976266.90898886
2024-12-31 00:00:00,73.13220406871226,84.13482095013505,28.272330996434757,0.0002522504761250625,0.0,1367206261.9209747,5648749.282262347,8751946.169176288
2025-01-01 00:00:00,57.541268633120715,62.300552675684436,61.35618513729678,0.00033267263689097876,0.0,776207190.6178731,5692191.558524808,9582012.086208973
2025-01-02 00:00:00,36.52473170038071,87.4522719821128,60.98609851088499,0.0001640550613078064,0.0,1655652330.365965,5845423.738525403,8447396.013306353
2025-01-03 00:00:00,84.91238507435745,84.1836447893428,30.89469608444942,0.0002274716059015836,0.0,1417178149.8421853,5350100.254413109,9266706.134044858
2025-01-04 00:00:00,83.91024399823827,105.64550215632953,55.68181309636864,0.00020800865842935103,0.0,1006055412.5889734,5793059.880123924,9369058.735729482
2025-01-05 00:00:00,45.66747667510246,119.76932624503426,39.691915366599716,0.00021795042951392368,0.0,1663210016.778554,5658736.9786227355,8918290.283393692
2025-01-06 00:00:00,64.8424092985249,110.27994869459941,55.457135608683046,0.00014371068445095324,0.0,920856410.9319636,5317744.276749524,9454854.500724439
2025-01-07 00:00:00,105.14351527324706,88.0641568448063,77.56641907414874,0.0003715586866069117,0.0,875152791.0676163,5385883.728430835,9577564.372390915
2025-01-08 00:00:00,85.48642705184471,83.00349517918087,59.90255564681307,0.0002719361545484399,0.0,2542903027.6994286,5555773.560249429,9022607.932879658
2025-01-09 00:00:00,65.8367054681063,55.849290512566846,42.272052130301006,0.00032409246087387183,0.0,1481393901.8396914,5422834.222978187,8187448.6042198
2025-01-10 00:00:00,49.9065678202201,91.08417970274267,36.41613200879244,0.00020300494692108775,0.0,1268295211.86822,5540316.884900793,8798393.152476119
2025-01-11 00:00:00,88.54266953132375,67.73572960129815,41.0122591510092,0.00014536400583645373,0.0,2078008694.889543,5303386.648838853,8457327.703234605
2025-01-12 00:00:00,72.97708829614164,67.93614178058334,42.843519630924,0.00027370010186544656,0.0,1496705642.5457604,4875706.533097641,8387957.165157571
2025-01-13 00:00:00,99.09143240887916,31.223489851275804,45.65840397484084,0.00021394677009383995,0.0,2264220041.068716,5361354.82450243,7785821.810837039
2025-01-14 00:00:00,42.59610303121815,55.120083655044525,45.65201260054389,0.00022939667119813633,0.0,2276017543.0376,5874810.792321129,8277634.581185274
2025-01-15 00:00:00,128.98960892554373,60.63507491710375,51.020796578409175,0.00025537513074351504,0.0,1542503272.3951828,5376885.685888157,7386092.530984361
2025-01-16 00:00:00,122.0217943275057,34.29057122491849,53.056030420041786,0.00029210183046841784,0.0,1610455186.856344,5152674.619606969,9102761.005611783
2025-01-17 00:00:00,106.69841501877086,55.368856030606054,72.13395261807673,0.00028175403880584764,0.0,1383529544.5484753,5612022.129971748,8226943.7480984125
2025-01-18 00:00:00,46.59741070725743,96.48842579371849,48.35911329435146,0.00019289568279770802,0.0,1950153531.7068875,5557463.419682833,8593643.576615375
2025-01-19 00:00:00,125.52858004994408,58.130911340711,67.72014744872607,0.00021601803443155353,0.0,1899681708.5674548,5683225.11320991,8246758.165024042
2025-01-20 00:00:00,94.58733918980913,73.01869957206279,24.28909043553696,0.00023144636909362717,0.0,1807849627.6488862,5742870.429126913,7670348.316093258
2025-01-21 00:00:00,82.23844333792064,31.8207838956199,51.927158663298606,0.00014548958062436874,0.0,1694552074.9780803,5379990.215535536,7606197.074192976
2025-01-22 00:00:00,101.2526078780585,96.69784657737691,46.34754982168397,0.000158948941723872,0.0,1345970773.1602573,5513198.8254638845,7845532.215970301
2025-01-23 00:00:00,95.70197319377124,44.972259720890435,48.088986408837876,0.00014486539557664998,0.0,2083775441.2923195,5274115.056552968,8518551.963207582
2025-01-24 00:00:00,114.65997864947137,89.63266794071467,47.079096191671326,0.0001268705006553815,0.0,624660019.3360724,5530425.448134965,8346109.545533679
2025-01-25 00:00:00,85.12691886725746,71.89532717292306,39.4253605461942,0.0002399712937106367,0.0,1650121917.4301014,6132206.681627668,8322715.103849116
2025-01-26 00:00:00,100.18360176452502,80.43640753826594,49.84639614866222,0.00015402768508531895,0.0,1215666526.1938176,6110552.801958669,7998095.514154593
2025-01-26 02:51:47,108.31032827771425,62.73067280984814,53.23303776491789,0.00021249898233000988,0.0,2271203338.110506,5627939.75479516,
2025-01-27 00:00:00,18.73090178178881,67.0467224561287,53.51025559497914,0.00024709368077891294,0.0,1981350890.8095121,,
2025-01-28 00:00:00,79.47500298591729,68.600291315152,49.310508409972755,0.0002448250287792796,0.0,1349178971.180907,,
2025-01-29 00:00:00,85.4498005663078,103.77565669523429,22.443202658382067,0.00026391624646691784,0.0,1894994448.3810272,,
2025-01-30 00:00:00,50.9279540927455,57.00662083971934,65.00381735549306,0.00029195965671156225,0.0,1630624480.9290142,,
2025-01-31 00:00:00,50.83066979156891,65.1356442515197,53.15675178995102,0.0002234397820390703,0.0,1159188643.1312518,,
2025-02-01 00:00:00,111.40082366971934,69.5671409166638,47.59603771992381,0.00027418249605058146,0.0,1854731005.2377949,,
2025-02-02 00:00:00,91.63746419991699,54.11428955312183,14.287700461412095,0.00023537487780892304,0.0,1257962697.0945528,,
2025-02-03 00:00:00,84.54568356507471,92.73467312070682,51.904010107188874,0.00018722073050252516,0.0,2534488736.813541,,
2025-02-04 00:00:00,86.63286391533698,49.18668098868177,50.41340780640046,0.0002309319587889696,0.0,1662323423.8321497,,
2025-02-05 00:00:00,136.01693476117856,59.735802616856006,53.31717664857586,8.03284404477649e-05,0.0,1500459351.1773036,,
2025-02-06 00:00:00,89.78059459151073,71.65946140222563,54.91251188031321,0.00022958932683734613,0.0,1447318937.5228033,,
2025-02-07 00:00:00,130.58129838084503,65.02104284920631,39.36842180926341,0.00021803436605288528,0.0,1172163464.8631787,,
2025-02-08 00:00:00,97.51458095301413,85.06391264224779,26.0354348983296,0.0003167264101393259,0.0,1813745492.7818968,,
2025-02-09 00:00:00,99.49352192561719,74.1702664950966,55.60846306217776,0.00025109169103452994,0.0,1709886501.1486952,,
2025-02-10 00:00:00,89.27194822487003,74.7146190186231,61.622417269237744,0.000261669334419386,0.0,1427724477.4064755,,
2025-02-11 00:00:00,83.77478922694054,82.99115087807671,48.162432467874886,0.00015212312829262793,0.0,1226353376.8862393,,
